customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8261GWDBQ,Female,1,Yes,No,60,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),116.05,6925.9,No
1093YSWCA,Male,0,No,No,11,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.55,223.15,No
8938UMKPI,Female,0,No,No,47,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,106.4,5127.95,Yes
0991BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Electroniccheck,49.4,874.8,Yes
3882IYOIJ,Female,0,Yes,Yes,60,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),115.25,6758.45,No
8749TZYEC,Male,0,Yes,No,72,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),24.8,1874.3,No
1755FZQEC,Male,0,No,No,39,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,19.9,791.15,No
3115JPJDD,Female,0,Yes,No,59,Yes,No,Fiberoptic,Yes,No,Yes,No,No,No,Oneyear,Yes,Creditcard(automatic),81.25,4639.45,No
5600KTXFM,Male,0,Yes,Yes,2,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,69.95,143.9,No
3871IKPYH,Male,1,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,69.1,69.1,Yes
6319IEJWJ,Male,0,Yes,Yes,20,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,90.2,1776.55,Yes
9025AOMKI,Female,0,No,No,6,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),93.55,536.4,Yes
6339TBELP,Male,0,No,No,71,Yes,Yes,Fiberoptic,No,No,Yes,Yes,No,No,Twoyear,Yes,Creditcard(automatic),86.4,6172,No
7964YESJC,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Monthtomonth,No,Mailedcheck,66.3,1559.45,No
6173GOLSU,Male,1,Yes,No,67,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),94.65,6079,No
5275SQEIZ,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Mailedcheck,80.85,80.85,Yes
7716YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Oneyear,Yes,Mailedcheck,82.05,4029.95,Yes
9938ZREHM,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Oneyear,No,Mailedcheck,72.1,2658.4,No
7950XWOVN,Male,0,No,No,11,No,Nophoneservice,DSL,No,Yes,Yes,No,No,No,Monthtomonth,No,Mailedcheck,34.7,383.55,No
4390KYULV,Male,0,Yes,No,3,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Creditcard(automatic),20.55,51.15,Yes
4647MUZON,Female,0,Yes,No,18,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Creditcard(automatic),95.95,1745.5,No
9702AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,Oneyear,Yes,Banktransfer(automatic),44.8,2230.85,No
8849PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,109.4,7281.6,No
8851RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Mailedcheck,71.05,1837.7,No
1304NECVQ,Female,1,No,No,2,Yes,Yes,Fiberoptic,No,No,Yes,No,No,No,Monthtomonth,Yes,Electroniccheck,78.55,149.55,Yes
5396IZEPB,Male,0,No,No,9,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Creditcard(automatic),19.7,180.7,No
1729VLAZJ,Female,0,No,Yes,10,No,Nophoneservice,DSL,Yes,Yes,No,Yes,No,No,Oneyear,No,Mailedcheck,40.25,411.45,No
8285ABVLB,Female,0,Yes,No,70,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.85,1328.35,No
0701TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Monthtomonth,Yes,Banktransfer(automatic),68.25,576.95,No
5712VBOXD,Female,0,No,No,4,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Creditcard(automatic),20.15,68.45,No
6629LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Mailedcheck,50.95,123.05,No
8945GRKHX,Female,0,No,Yes,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,78.65,78.65,Yes
1559DTODC,Male,0,No,No,19,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),25.15,468.35,No
4797MIWUM,Male,0,Yes,Yes,7,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Banktransfer(automatic),20.25,174.7,No
6959UWKHF,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,42.9,42.9,Yes
8720RQSBJ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,44,44,No
4537CIBHB,Female,0,Yes,Yes,9,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,20.25,172.35,No
3815SLMEF,Female,0,No,No,3,No,Nophoneservice,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Mailedcheck,34.25,139.35,Yes
5154VEKBL,Female,0,No,No,9,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Monthtomonth,No,Mailedcheck,58.5,539.85,Yes
4324AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Monthtomonth,No,Creditcard(automatic),55.8,300.4,No
4355CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Oneyear,No,Banktransfer(automatic),88.9,4968,No
4495LHSSK,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Mailedcheck,57.65,992.7,No
5655JSMZM,Male,1,No,No,49,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,96.2,4718.25,Yes
5915ANOEI,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Twoyear,No,Mailedcheck,79.15,5536.5,No
9861PDSZP,Female,0,No,No,72,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),108.05,7806.6,No
4505EXZHB,Female,1,No,No,6,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Monthtomonth,No,Electroniccheck,74.4,434.1,Yes
7225CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,94.8,1563.9,No
6704UTUKK,Male,0,Yes,No,29,No,Nophoneservice,DSL,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,45.9,1332.4,No
4587VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,105.3,545.2,Yes
2019HDCZY,Male,0,Yes,No,63,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Twoyear,No,Electroniccheck,102.6,6296.75,No
4652NNHNY,Male,0,Yes,No,16,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),73.85,1284.2,Yes
8788DOXSU,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,Oneyear,Yes,Banktransfer(automatic),61.35,3645.5,No
7404JLKQG,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Monthtomonth,No,Electroniccheck,57.55,161.45,No
7421ZLUPA,Female,0,No,No,8,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailedcheck,29.25,226.95,No
8972HJWNV,Female,1,Yes,No,7,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,84.55,646.85,Yes
3274NSDWE,Female,0,No,No,68,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.6,1441.65,No
2632IVXVF,Female,0,Yes,Yes,68,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),111.75,7511.3,No
3692JHONH,Female,1,Yes,No,52,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,106.5,5621.85,No
8915NNTRC,Male,0,Yes,Yes,72,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),107.7,7919.8,No
5914GXMDA,Female,0,Yes,No,32,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,19.3,593.2,No
7463IFMQU,Female,0,Yes,No,72,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),20.05,1423.65,No
2920RNCEZ,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),69.95,69.95,No
2541YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Oneyear,No,Creditcard(automatic),63.7,2763.35,No
8515OCTJS,Female,0,No,No,25,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),24.75,692.1,Yes
5382TEMLV,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),50.9,2298.55,No
3441CGZJH,Female,0,Yes,Yes,43,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),60.4,2640.55,No
9592ERDKV,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,No,Mailedcheck,79.25,2911.8,No
2860RANUS,Female,1,No,No,20,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,Yes,Creditcard(automatic),85.8,1727.5,Yes
5261QSHQM,Female,0,No,No,4,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,24.45,86.6,Yes
4778IZARL,Male,0,Yes,No,63,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),110.1,6705.7,No
0432CAJZV,Male,0,No,No,3,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,No,Mailedcheck,90.7,237.65,No
7008LZVOZ,Male,0,Yes,Yes,66,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),25.3,1672.35,No
8868WOZGU,Male,0,No,No,28,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,105.7,2979.5,Yes
1200TUZHR,Female,1,No,No,8,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,85.2,695.75,No
9365CSLBQ,Male,0,No,Yes,71,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,24.35,1654.6,No
1334FJSVR,Male,0,No,No,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,24.25,24.25,Yes
5884FBCTL,Female,0,Yes,Yes,72,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),25.1,1857.85,No
7130CTCUS,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),54.55,825.1,No
6242FEGFD,Male,0,Yes,No,66,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Twoyear,No,Mailedcheck,96.6,6424.25,No
7625XCQRH,Female,0,No,No,11,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,76.5,837.95,Yes
6194HBGQN,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Oneyear,Yes,Creditcard(automatic),81.15,4126.2,No
7634WSWDB,Female,0,No,Yes,8,No,Nophoneservice,DSL,Yes,No,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,38.5,330.8,No
6986IXNDM,Male,0,No,No,14,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,92.9,1337.45,No
1731TVIUK,Female,0,No,No,4,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Electroniccheck,93.5,362.2,Yes
2987BJXIK,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,Mailedcheck,84.7,5991.05,No
9769TSBZE,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Twoyear,No,Electroniccheck,66,4891.5,No
0406BPDVR,Female,1,Yes,No,54,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Oneyear,Yes,Creditcard(automatic),101.5,5373.1,Yes
0618XWMSS,Male,0,No,Yes,28,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),74.9,2068.55,Yes
1395WSWXR,Male,0,No,No,24,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,20.75,487.05,No
6023GSSXW,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Twoyear,Yes,Creditcard(automatic),61.45,4131.2,No
6752APNJL,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,No,Mailedcheck,54.5,2301.15,No
5276KQWHG,Female,1,No,No,2,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,69.6,131.65,Yes
0420HLGXF,Female,1,No,No,39,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,99.75,4036,No
7446KQISO,Male,0,Yes,Yes,45,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),109.75,4900.65,No
9823EALYC,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Twoyear,Yes,Banktransfer(automatic),80.85,5727.45,No
0582AVCLN,Female,0,No,No,38,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,20.3,743.05,No
5803NQJZO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,Banktransfer(automatic),67.8,4804.65,No
2565JSLRY,Male,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,24.05,24.05,Yes
2607DHDAK,Male,0,Yes,Yes,72,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),19.8,1414.65,No
1073XXCZD,Male,0,Yes,No,55,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),25.7,1443.65,No
0743HRVFF,Female,0,Yes,Yes,51,No,Nophoneservice,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,56.15,2898.95,No
4006HKYHO,Male,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),86.7,5309.5,No
3727JEZTU,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20.4,20.4,No
8143ETQTI,Female,0,Yes,Yes,23,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,19.65,451.55,No
6689KXGBO,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Electroniccheck,50.55,50.55,Yes
9667TKTVZ,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Monthtomonth,Yes,Mailedcheck,54.35,117.05,No
3657COGMW,Female,1,No,No,52,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Monthtomonth,No,Creditcard(automatic),108.1,5839.3,No
8570KLJYJ,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,Oneyear,No,Mailedcheck,54.45,1893.5,No
7754IXRMC,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,45.35,45.35,No
9473CBZOP,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Oneyear,No,Mailedcheck,59,1654.45,No
2969WGHQO,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Oneyear,No,Electroniccheck,69.45,477.05,No
6615NGGZJ,Male,0,No,No,14,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,100.55,1415.55,Yes
4334HOWRP,Male,1,Yes,No,72,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),64.95,4546,No
4255DDUOU,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,20.5,20.5,Yes
5863OOKCL,Female,0,No,No,10,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,18.85,163.2,No
1686STUHN,Male,0,No,No,42,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),19.8,849.9,No
1329VHWNP,Female,0,No,No,7,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),25.05,189.95,No
2984MIIZL,Male,0,No,No,4,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),74.8,321.9,Yes
0266GMEAO,Male,0,Yes,Yes,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),114.3,8058.55,No
5590YRFJT,Female,0,Yes,No,20,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,24.45,482.8,Yes
5574NXZIU,Male,0,No,No,63,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),109.2,7049.75,No
0019GFNTW,Female,0,No,No,56,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,Banktransfer(automatic),45.05,2560.1,No
4256ZWTZI,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Monthtomonth,Yes,Mailedcheck,51,286.8,No
8309PPCED,Female,0,Yes,No,72,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),110.45,7982.5,No
4098NAUKP,Male,1,Yes,Yes,68,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Electroniccheck,84.65,5683.6,No
5196WPYOW,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Oneyear,No,Mailedcheck,60.05,3994.05,No
4608LCIMN,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),44.65,369.15,No
1485YDHMM,Male,0,Yes,Yes,52,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Banktransfer(automatic),93.25,4631.7,No
4054CUMIA,Female,0,Yes,Yes,18,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,20.25,401.95,No
0603TPMIB,Female,0,Yes,Yes,59,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,25.45,1534.05,No
2525GVKQU,Female,0,No,No,60,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,20.6,1093,No
8161QYMTT,Male,0,No,No,7,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,94.1,701.3,No
9581GVBXT,Male,0,Yes,Yes,59,No,Nophoneservice,DSL,Yes,No,Yes,No,No,No,Oneyear,No,Mailedcheck,34.8,1980.3,No
5862BRIXZ,Male,0,No,No,46,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),60.75,2893.4,No
5404GGUKR,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,51.35,262.3,No
3308JSGML,Male,1,Yes,No,59,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),64.05,3886.85,No
2126GSEGL,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),84.8,5917.55,No
3677TNKIO,Female,0,No,No,14,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),71,914,Yes
0440QEXBZ,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,50.15,2139.1,No
2434EEVDB,Female,0,Yes,No,64,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,No,Twoyear,Yes,Creditcard(automatic),94.6,5948.7,No
6762QVYJO,Female,0,Yes,Yes,58,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,59.75,3624.35,No
6199IWKGC,Female,1,Yes,No,46,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,Yes,Oneyear,No,Electroniccheck,100.25,4753.85,No
2675DHUTR,Male,1,Yes,No,58,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,98.9,5780.7,No
8152VETUR,Female,0,Yes,No,72,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Twoyear,Yes,Creditcard(automatic),97.7,6869.7,No
9667EQRXU,Female,1,No,No,30,No,Nophoneservice,DSL,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Electroniccheck,40.3,1172.95,Yes
7446YPODE,Male,1,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),60.25,662.95,No
9522BNTHX,Female,1,No,No,34,No,Nophoneservice,DSL,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,56.25,1765.95,No
4676WLUHT,Male,0,No,No,54,No,Nophoneservice,DSL,Yes,Yes,No,No,No,Yes,Twoyear,No,Banktransfer(automatic),46.2,2431.95,No
3329WDIOK,Female,0,No,No,3,No,Nophoneservice,DSL,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,50.6,155.35,Yes
7980MHFLQ,Female,0,Yes,Yes,72,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,24.9,1859.2,No
2873ZLIWT,Female,0,Yes,Yes,40,Yes,Yes,Fiberoptic,No,No,Yes,Yes,No,No,Monthtomonth,Yes,Electroniccheck,84.85,3303.05,Yes
3415TAILE,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Monthtomonth,No,Mailedcheck,65.7,134.35,Yes
0757WCUUZ,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Twoyear,No,Creditcard(automatic),63.35,3409.1,No
1629DQQVB,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),50.1,709.5,No
1915IOFGU,Female,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,70.5,70.5,Yes
3045XETSH,Female,0,No,No,10,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Electroniccheck,94.85,953.45,Yes
0374AACSZ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Electroniccheck,50.15,50.15,No
7239HZZCX,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.75,19.75,Yes
4872VXRIL,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),64.65,3665.55,No
9140CZQZZ,Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),79.6,5515.8,No
